id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,child_alone,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report,target,clean_message,word_count,char_count
6262,I am a victim. I have a head wound. I am not comfortable at all. How can I find help with this sickness.. ,Mwen se yon viktim mwen frape nan tet koulyea mwen pa alz menm koman mwen ka jwen ed ak maladi,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,victim head wound comfortable find help sickness,7,106
6263,"In my area, there is no food distribution. We did not receive any aid. ",ZN PAM NAN PA GEN PWEN DISTRIBISYON MANGE ET NOU PA JWENN PSN D,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,area food distribution receive aid,5,71
6266,"I am not in Port-au-Prince. I am in a town in the provinces, called Saint-Mark. ","Mwen pa nan potopwens se nan vil pwovens mwen ye, se Sen-Mak.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,portauprince town province called saintmark,5,80
6267,Tell the people in charge it's not just Port-au-Prince that needs you. People outside Port-au-Prince need you too. ,DI CHEF YO CE PA CEL POTOPWINS KI BEZWIN NOUMINM ANDEYOR TOU,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,tell people charge portauprince need people outside portauprince need,9,115
6269,"We're at the 9th district of Leogane, the population there is dying of hunger, we have not shelter either ",DIRIJAN YO OTORITE KONSENE YO MOUN NAN 9EM SEKSYON KOMINAL LEOGAN GRANGOU APTOUYE NOU NOUPAGEN KAY SVP,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,district leogane population dying hunger shelter either,7,106
6271,What is the best location for food distribution in Delmas? ,pam kikote ditribisyon manje ap fete lan delmas,direct,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,best location food distribution delmas,5,59
6272,At Route Freres Impasse Dorsainvily we need tent and food ,Route frre Impasse dorsaint ville nou bezwen tant ak manje,direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,route freres impasse dorsainvily need tent food,7,58
6273,We are located at Damiens Rouge - Rhum Barbancourt. We need water and food please. ,Nan zone damien rouj rhum barbancourt nou bezwen dlo ak manje svp.,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,located damiens rouge rhum barbancourt need water food please,9,83
6275,"We're are dying in Fond Des Blanc, please send us help (food and water) ",Nap mouri nan fon de blan zon pui chacha voye yon ti d pou nou tanpri.,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dying fond de blanc please send u help food water,10,72
6277,"Good morning, I'd like to know when school will restart again in Port au prince. Thanks ","Good morning sir, please, I'd like to know when the school will restate again in Port-au-Prince city. Thank you before. Frantz",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,good morning id like know school restart port au prince thanks,11,88
6279,".. tents and water, the situation will get worse if the concerned authorities don't act.. ","ante, tant ak dlo siyatyon ap pi grav si otorite konsne pa aji pre",direct,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,tent water situation get worse concerned authority dont act,9,90
6280,"There are kids who are getting seriously sick because they don't get any food, health care .. ","Gen timoun ki komanse malad grav akoz ke yo pa jwenn manje, soin s",direct,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,kid getting seriously sick dont get food health care,9,94
6281,"Mother, how are our kids? Please answer. ",Manman kijan pitit nou an ye ? Panm repons,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,mother kid please answer,4,41
6283,"The Event made me understand that you should always tell your family and your friends how much you love them, the importance they have to you, because you don't know what will happen tomorrow. ","Evenman sa a fem konprann kew dwe toujou di fanmiw ak zanmiw kijan ou renmen yo, ki enpotans yo gen pou ou paske ou pa konn sak ka rive demen, se poutt",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,event made understand always tell family friend much love importance dont know happen tomorrow,14,193
6285,Tell me when there will be distribution in Port de Paix. All my stuff is lost in Port au Prince. ,MANDE PAM POU MWEN KI LE L 'AP DISTRISYON PO DE PE TOUT AFEM PEDI POTO PRENS,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,request,tell distribution port de paix stuff lost port au prince,10,97
6286,"I have problems, need food in Plaisance, Nord. ",MWEN GINGNIN POBLEM MANJE NAN PLEZANS NOR PAKIO,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,problem need food plaisance nord,5,47
6290,"The school announced that they will resume on Monday. We have to move people onto the flood plain. As such, we need tents. Thank you. ",Lekol la anonse pou lendi. N'ap bezwen deplase moun yo sou teren delije a. konsa nap gen bezwen tant. Mesi.,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,request,school announced resume monday move people onto flood plain need tent thank,12,134
6291,"Hello. I am a Haitian living in the 12eme (12th) Section of Leogane, such as it is. I have a young woman who is in labor having a baby. I have no house. I have no means to live. How can you help? ","Bonjou mwen se yon ayisyen kap viv nan 12em seksyon leyogn kmye, mwen gen yon demwazl ki a tranche mwen pa gen kay, mwen pa gen mwayen koman nou ka ed",direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,hello haitian living section leogane young woman labor baby house mean live help,13,196
6292,WE NEED TENTS AND SPRAY AGAINST MOSQUITOES ,Non mwen se junior m wen rete nazon marengyen anpeche nou demi tanpre ede nou souple.,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need tent spray mosquito,4,43
6295,THEY HAVE TO FIND THE BANDITS BEFORE THEY START TO GIVE PASSEPORTS AWAY ,L yo fin jwenn tout banbi ki te evade yo yap komanse bay nouvo pasp.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,find bandit start give passeports away,6,72
6296,Good afternoon people in Petyon Vil and Gaba street is asking please to do whatever it takes to see if they can receive some aids. ,Bonswa moun petyon vil lan ri gaba di yo ap demi lan tanpri fe tout fason tente pou nou sa'w genyen. Mesi,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,good afternoon people petyon vil gaba street asking please whatever take see receive aid,14,131
6297,"WE ARE ASKING YOU FOR HELP,WE HAVE NO FOOD,NO TENTS ",75 rue berenice ap mande ed svp manje tant ak manje,direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,asking helpwe foodno tent,4,52
6299,"Sacre-Coeur Hospital which located in this village Milot 14 km south of Oakp is ready to receive those who are injured. Therefore, we are asking those who are sick to report to that hospital. ","Lopital Sacre-Coeur ki nan vil Milot, 14 km nan sid vil Okap, pre pou li resevwa moun malad e l'ap mande pou moun ki malad yo ale la.",direct,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,info,sacrecoeur hospital located village milot km south oakp ready receive injured therefore asking sick report hospital,16,192
6301,"Please, i would like to found the messages 4636. ",", Mwen tarenmen jwenn mesaj sevis 4636 yo svp.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please would like found message,5,49
6304,Tuesday 12 was the earthquake ,Madi 12 tranbleman de ta a te pase si se jezi ki te retounen kisa w tap f ?mwen ta renmen chak moun ki li sms sa a Reflechi sou lavi yo pou w ki,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,tuesday earthquake,2,30
6306,"We who are in Mon Repos 38, Carrefour, we need help because we aren't in the crowd we never get anything, please please put the message through for me ","Nou menm nan mon repos 38 carrefour, nou bezwen ed paske nou pa nan foul nou pa janm jwenn anyen tanpri fe pase mesaj la pou mwen",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,mon repos carrefour need help arent crowd never get anything please please put message,14,151
6307,"Good Day I live in the 12th section of Leogane. We never got help, the biggest problem I have a young pregnant woman due this month. I don't have a house and it's the first. ","Bonjou mwen ap viv nan 12m seksyon leyogn nou pa janm jwenn ed, pi gwo pwoblem mwen gen yon jan fi ki ap akouche nan mwa sa mwen pa gen kay e se premye",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,good day live section leogane never got help biggest problem young pregnant woman due month dont house first,18,174
6310,We are in Croix-des-Bouquets at the corner of Santo 2 and Impasse Beb Blanc. We need a tent. ,"Cx des Bouquet, santo 2 impass bb blanc. nou bezwen tant.",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,croixdesbouquets corner santo impasse beb blanc need tent,8,93
6312,"We find no food, we are starving. ","Nou pa jwen mange, nou grangou",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,find food starving,3,34
6313,Where can I get cards for food? ,kikote pou m jwen kat pou manje a,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,get card food,3,32
6315,What info have you got about the opening of schools and universities in PaP? ,Ki enfomasyon nou genyen sou ouvti lekol ak inivsite nan potoprens.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,info got opening school university pap,6,77
6323,"Hi If you have some concerning help for TIGWAV, Please let us Know ",EK SYON TIGWAV SINOU GEN YON INFOMASYON TANPRI FEM KON NEN YO OKE M,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,hi concerning help tigwav please let u know,8,67
6329,The SMS:  jel2  Acte 5: 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59  ,jel2  Acte 5 : 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,sm acte,2,68
6334,"How long will the distributions last in the Santo area? Please, because we are victims of they disaster too. ","Kil distribisyon dire laplan nan zon santo a, ap ft?SVP, Paske nou sinistre tou.",direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,long distribution last santo area please victim disaster,8,109
6335,"I'm across from Delma 33, we still have not received anything. What can you tell us? ",sali minis mwen nan fas shec delma 33 nou pa janm jwenn anyen kisaw kadi pou nou se wins,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,im across delma still received anything tell u,8,85
6336,"J.a.s: youth club for the development of Saintard would like assistance for people who cannot find food, we are asking you to ",J. a. s : club des jeunes pour l'avancement de saintard veut de l'aide pour les personnes inccapable de trouver quelques choses a manger nous t'en prions de,direct,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,jas youth club development saintard would like assistance people find food asking,12,126
6338,"We need food in Terre Noire, please. Food, not just rice. We are starving. ","We need food in terre noire, please. food, but not rice. We are starving",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need food terre noire please food rice starving,8,75
6339,"Good evening, we are located in the Marc area, close to Baradres. We need aide there are a lot of kids in a project nearby. Thank you already. ",Bonswa S. V. P nou nan zon marc tou pr barade nou gen bezwen ed pou yon paket timoun ki nan yon pwoj mesi deja.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,good evening located marc area close baradres need aide lot kid project nearby thank already,15,143
6340,We want to have info concerning the re-open of the post office ,nou ta renmen gen enfomasyon sou reouvti la pas.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,want info concerning reopen post office,6,63
6342,We have not have any water to drink for two weeks. ,EDMOND PAUL NOU PA GEN DLO POU BWE DEPI 2 SEMENN,direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,water drink two week,4,51
6343,Is there a risk of another earthquake in Haiti? ,est ce qu'il y a des risques pour un prochain tremblement de terre en haiti?,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,risk another earthquake haiti,4,48
6344,"Hello, Delmas 7 has no help. Please, there is no help? ",ALLO BONSOIR DELMAS 7 PA GENYEN AIDE TANPRI PA GEN AIDE S'IL VOUS PLAIT MERCI,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,hello delmas help please help,5,55
6345,We are in Gressier. We find nothing to eat. Please send someone to see us. ,Nou nan gresiye nou pa jwen anyen poun n mange tanpri voye je gade nou,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,gressier find nothing eat please send someone see u,9,75
6346,Hello good evening from Delmas 7. There is no aid. Please there is no aid Please. Thank you. ,ALLO BONSOIR DELMAS 7 PA GENYEN AIDE TANPRI PA GEN AIDE S'IL VOUS PLAIT MERCI,direct,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,hello good evening delmas aid please aid please thank,9,93
6348,"SOS SOS SOS On Rue Bartholy in Nazon we need assistance -- watere, food, medicine, tents, tarps, etc - we have not received anything since emessage cut off ","S. O. S, S. O. S, S. O. S. .. A la rue Bartholy-Nazon Nous avons besoin d'aide ( eau, nourritures, medicaments, tente, prela etc ). on n'a rien trouv depuis le p",direct,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,so so so rue bartholy nazon need assistance watere food medicine tent tarp etc received anything since emessage cut,19,156
6353,"We are a commity we made a request since the day before yesterday, we did not get anything ",Nou se KTT nou fe yon demand depi avan ya nou poko jwenn repons.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,commity made request since day yesterday get anything,8,91
6369,"I'd like to know information about the water that they are giving out, because several people are taking them without permission cards. ",yon enfomasyon mwen ta renmen konnen de ed yo ap bay yo paske gen moun ki ale pran san kat,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,id like know information water giving several people taking without permission card,12,136
6372,I would like to find accommodations for my family as well as a job. ,J'aimerais trouver de quoi loger ma famille et aussi un boulot.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,would like find accommodation family well job,7,68
6377,WE ARE IN BEUDET OUR HOUSES ARE BROCKEN WE NEED FOOD AND WATER ,mwm konstakte nan yon lokalite beudet byen ke pa gen kan refigie men kay ki kraze moune yo bezwen mange ak dlo,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,beudet house brocken need food water,6,63
6379,"Hello, I'd like to know what number to call for the World Food Program, to thank them. ",Bonswea Mwen ta renmen konnen sou ki nimewo m ka rele P. A. M. Poum remsye l,direct,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,hello id like know number call world food program thank,10,87
6381,WE DONT HAVE WATER FOOD AND WE LOOK FOR WORK TOO ,"Bonjou m ta renmen konnen kek enfomasyon sou d mange, dlo, ak, travay",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dont water food look work,5,49
6385,"I'd like more info on this number, 4636. Thank you! ","mwen ta renmen gen plis infomasyon de nimewo sa a. 46, 36. mesi!",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,id like info number thank,5,52
6387,I've heard that St. Marc and Port-de-Paix were hit by a weak earthquake today. I'd like a confirmation on that info ,On m'a fait savoir que st-marc et port-de-paix ont t touchs par un faible seisme aujourdhui. j'aimerais qu'on me le comfirme.,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,ive heard st marc portdepaix hit weak earthquake today id like confirmation info,13,116
6388,We gen 4 people who died around the Marie of Petioville. We did the Beral ,Nou te gen 4moun ki mouri nan zon grenye ki sou komin petyon vil nou fe antaman yo e nou ap bay rs yo nan seman nan.,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,gen people died around marie petioville beral,7,74
6392,"We here in Martissant, we haven't gotten food, my house hasn't had food at all. I'm dying. Hunger is going to end up killing us. We haven't gotten food since the day of the quake. ",Nou menm nan matisan nou pa jwenn manje lakay mwen pa jwenn manje ditou ma p mouri grangou la fin ap touye nou nou pa jwenn manje depi jou tranbleman nou,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,request,martissant havent gotten food house hasnt food im dying hunger going end killing u havent gotten food since day quake,20,180
6393,I'd like to sign up in the 4636 program please ,Mwen ta renmen enskri nan program 46 36 sil vou ple,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,id like sign program please,5,47
6395,"I want to sign up for the 4636 program, please. ",Mwen ta enskri nan program 46 36 sil vou ple,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,want sign program please,4,48
6397,"Please, I'm a good driver, I'd like to know where I can find a job. Life is very hard for me, I'd like to work. Thank you. ","Sil vou ple mwen si yon bon chof, mwen ta renmen konnen ki kote mwen ka jwen, n yon jyb lavi a difisil anpil pou mwen e mwen anvi travay mesi.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please im good driver id like know find job life hard id like work thank,15,123
6399,"I'm a driver, I'm searching for a job since after January 12th. I haven't.. ","Mwen se yon chof cannti map chache dyob depi apr 12 janvye, m pa j",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,im driver im searching job since january havent,8,76
6401,Get some more details: type of aid needed. Precise location ,Croix-Des-Bouquets Rue Falaise,direct,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,get detail type aid needed precise location,7,60
6404,"You big liar, you can't fool me, because I haven't gotten any of your aid. I'm going to denounce you on Radio Caribe. ",Bann blof ou pa ka maske m Paske m jwenn anyen nan ed yo. Se sou radio karib mwen pral denonse w,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,big liar cant fool havent gotten aid im going denounce radio caribe,12,118
